Year,Quarter,Region,State,Segment,Vehicle_Class,Manufacturer,Fuel_Type,Units_Sold,Avg_Price_INR
FY2022,Q2,South,Kerala,Electric Vehicle,E-Two-Wheeler,TVS Motor,Electric,5391,231756
FY2022,Q2,South,Kerala,Passenger Car,Van,Mahindra,Diesel,29941,1238170
FY2022,Q2,South,Kerala,Three-Wheeler,Passenger 3W,Piaggio,Petrol,2887,273211
FY2022,Q2,South,Kerala,Two-Wheeler,Motorcycle,Others,Petrol,95178,33168
FY2022,Q2,South,Tamil Nadu,Commercial Vehicle,MHCV,Others,CNG,13994,1010312
FY2022,Q2,South,Tamil Nadu,Electric Vehicle,E-Car,Tata Motors,Electric,8434,308792
FY2022,Q2,South,Tamil Nadu,Passenger Car,SUV,Mahindra,Petrol,64739,475101
FY2022,Q2,South,Tamil Nadu,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,7052,119361
FY2022,Q2,South,Tamil Nadu,Two-Wheeler,Scooter,Hero MotoCorp,Petrol,268229,102107
FY2022,Q2,South,Telangana,Commercial Vehicle,MHCV,Eicher Motors,Diesel,7078,1716612
FY2022,Q2,South,Telangana,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,7032,214219
FY2022,Q2,South,Telangana,Passenger Car,Sedan,Kia,Electric,42058,589201
FY2022,Q2,South,Telangana,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,4766,229958
FY2022,Q2,South,Telangana,Two-Wheeler,Motorcycle,Bajaj Auto,Petrol,150734,58300
FY2022,Q2,West,Goa,Commercial Vehicle,Three-Wheeler Goods,Tata Motors,Diesel,816,1012477
FY2022,Q2,West,Goa,Electric Vehicle,E-Three-Wheeler,Tata Motors,Electric,873,52803
FY2022,Q2,West,Goa,Passenger Car,MUV,Maruti Suzuki,Petrol,5079,1156721
FY2022,Q2,West,Goa,Three-Wheeler,Passenger 3W,Mahindra,CNG,681,255394
FY2022,Q2,West,Goa,Two-Wheeler,Scooter,Others,Petrol,16996,55477
FY2022,Q2,West,Gujarat,Commercial Vehicle,LCV,Ashok Leyland,Diesel,15660,1832644
FY2022,Q2,West,Gujarat,Electric Vehicle,E-Three-Wheeler,Tata Motors,Electric,7236,311953
FY2022,Q2,West,Gujarat,Passenger Car,Hatchback,Hyundai,Diesel,48028,696392
FY2022,Q2,West,Gujarat,Three-Wheeler,Passenger 3W,Piaggio,Petrol,8206,213310
FY2022,Q2,West,Gujarat,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,222923,82195
FY2022,Q2,West,Maharashtra,Commercial Vehicle,MHCV,Ashok Leyland,Diesel,19741,2027259
FY2022,Q2,West,Maharashtra,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,11199,199440
FY2022,Q2,West,Maharashtra,Passenger Car,Hatchback,Maruti Suzuki,Diesel,88747,1261392
FY2022,Q2,West,Maharashtra,Three-Wheeler,Passenger 3W,Piaggio,Electric,14434,176900
FY2022,Q2,West,Maharashtra,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,326090,87726
FY2022,Q3,Central,Chhattisgarh,Commercial Vehicle,MHCV,Tata Motors,Diesel,3636,1593293
FY2022,Q3,Central,Chhattisgarh,Electric Vehicle,E-Two-Wheeler,TVS Motor,Electric,1367,276913
FY2022,Q3,Central,Chhattisgarh,Passenger Car,MUV,Maruti Suzuki,Diesel,10325,984382
FY2022,Q3,Central,Chhattisgarh,Three-Wheeler,Passenger 3W,TVS Motor,CNG,2176,171096
FY2022,Q3,Central,Chhattisgarh,Two-Wheeler,Motorcycle,Bajaj Auto,Petrol,68351,80131
FY2022,Q3,Central,Madhya Pradesh,Commercial Vehicle,MHCV,Ashok Leyland,Diesel,10242,1393978
FY2022,Q3,Central,Madhya Pradesh,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,4264,231735
FY2022,Q3,Central,Madhya Pradesh,Passenger Car,SUV,Maruti Suzuki,Petrol,39656,982795
FY2022,Q3,Central,Madhya Pradesh,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,5101,80000
FY2022,Q3,Central,Madhya Pradesh,Two-Wheeler,Scooter,Honda Motorcycle,Petrol,260689,98719
FY2022,Q3,East,Bihar,Commercial Vehicle,Bus,Tata Motors,Electric,5029,1759584
FY2022,Q3,East,Bihar,Electric Vehicle,E-Three-Wheeler,Tata Motors,Electric,1969,307187
FY2022,Q3,East,Bihar,Passenger Car,Sedan,Maruti Suzuki,Diesel,17796,1330350
FY2022,Q3,East,Bihar,Three-Wheeler,Passenger 3W,Piaggio,CNG,5412,252270
FY2022,Q3,East,Bihar,Two-Wheeler,Motorcycle,Bajaj Auto,Petrol,151651,46882
FY2022,Q3,East,Jharkhand,Commercial Vehicle,LCV,Others,Diesel,3019,2079648
FY2022,Q3,East,Jharkhand,Electric Vehicle,E-Car,Tata Motors,Electric,1072,236689
FY2022,Q3,East,Jharkhand,Passenger Car,SUV,Maruti Suzuki,CNG,8689,1073958
FY2022,Q3,East,Jharkhand,Three-Wheeler,Goods 3W,TVS Motor,Petrol,1800,250371
FY2022,Q3,East,Jharkhand,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,51234,74841
FY2022,Q3,East,Odisha,Commercial Vehicle,LCV,Ashok Leyland,Diesel,4048,2309885
FY2022,Q3,East,Odisha,Electric Vehicle,E-Car,Tata Motors,Electric,1982,190512
FY2022,Q3,East,Odisha,Passenger Car,Sedan,Tata Motors,Petrol,17110,1541795
FY2022,Q3,East,Odisha,Three-Wheeler,Passenger 3W,TVS Motor,CNG,3145,237864
FY2022,Q3,East,Odisha,Two-Wheeler,Motorcycle,Bajaj Auto,Petrol,90799,85517
FY2022,Q3,East,West Bengal,Commercial Vehicle,LCV,Eicher Motors,CNG,10143,2043191
FY2022,Q3,East,West Bengal,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,4904,261206
FY2022,Q3,East,West Bengal,Passenger Car,Hatchback,Maruti Suzuki,Diesel,43669,862785
FY2022,Q3,East,West Bengal,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,9112,252778
FY2022,Q3,East,West Bengal,Two-Wheeler,Motorcycle,Royal Enfield,Petrol,216527,57734
FY2022,Q3,North,Delhi,Commercial Vehicle,Bus,Tata Motors,Diesel,7281,973088
FY2022,Q3,North,Delhi,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,12020,265413
FY2022,Q3,North,Delhi,Passenger Car,SUV,Toyota,CNG,47129,330239
FY2022,Q3,North,Delhi,Three-Wheeler,Goods 3W,Bajaj Auto,CNG,14360,182547
FY2022,Q3,North,Delhi,Two-Wheeler,Scooter,TVS Motor,Petrol,158110,65435
FY2022,Q3,North,Haryana,Commercial Vehicle,MHCV,Ashok Leyland,Diesel,7472,1928362
FY2022,Q3,North,Haryana,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,6222,240488
FY2022,Q3,North,Haryana,Passenger Car,Hatchback,Maruti Suzuki,Petrol,30425,1317895
FY2022,Q3,North,Haryana,Three-Wheeler,Passenger 3W,Piaggio,CNG,4146,149725
FY2022,Q3,North,Haryana,Two-Wheeler,Motorcycle,Hero MotoCorp,Electric,139778,86372
FY2022,Q3,North,Himachal Pradesh,Commercial Vehicle,Three-Wheeler Goods,Tata Motors,CNG,1518,982864
FY2022,Q3,North,Himachal Pradesh,Electric Vehicle,E-Two-Wheeler,Others,Electric,854,371916
FY2022,Q3,North,Himachal Pradesh,Passenger Car,Hatchback,Maruti Suzuki,Electric,6549,1192100
FY2022,Q3,North,Himachal Pradesh,Three-Wheeler,Passenger 3W,TVS Motor,Petrol,742,131725
FY2022,Q3,North,Himachal Pradesh,Two-Wheeler,Motorcycle,Others,Petrol,27240,57230
FY2022,Q3,North,Jammu & Kashmir,Commercial Vehicle,MHCV,Tata Motors,Diesel,1045,2024855
FY2022,Q3,North,Jammu & Kashmir,Electric Vehicle,E-Two-Wheeler,Others,Electric,546,153836
FY2022,Q3,North,Jammu & Kashmir,Passenger Car,SUV,Toyota,Petrol,5491,761413
FY2022,Q3,North,Jammu & Kashmir,Three-Wheeler,Goods 3W,Mahindra,Petrol,675,248124
FY2022,Q3,North,Jammu & Kashmir,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,23513,74250
FY2022,Q3,North,Punjab,Commercial Vehicle,Bus,Tata Motors,Electric,5876,1883403
FY2022,Q3,North,Punjab,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,3284,186508
FY2022,Q3,North,Punjab,Passenger Car,SUV,Maruti Suzuki,Diesel,25336,1044904
FY2022,Q3,North,Punjab,Three-Wheeler,Goods 3W,TVS Motor,CNG,3669,177172
FY2022,Q3,North,Punjab,Two-Wheeler,Scooter,Royal Enfield,Petrol,118026,111612
FY2022,Q3,North,Rajasthan,Commercial Vehicle,LCV,Mahindra,Diesel,14130,1407002
FY2022,Q3,North,Rajasthan,Electric Vehicle,E-Car,Tata Motors,Electric,5531,267914
FY2022,Q3,North,Rajasthan,Passenger Car,SUV,Tata Motors,Petrol,53787,837728
FY2022,Q3,North,Rajasthan,Three-Wheeler,Passenger 3W,Bajaj Auto,Electric,7390,290915
FY2022,Q3,North,Rajasthan,Two-Wheeler,Motorcycle,Royal Enfield,Petrol,317427,70377
FY2022,Q3,North,Uttar Pradesh,Commercial Vehicle,LCV,Force Motors,CNG,22242,1773722
FY2022,Q3,North,Uttar Pradesh,Electric Vehicle,E-Two-Wheeler,Ather Energy,Electric,9336,298183
FY2022,Q3,North,Uttar Pradesh,Passenger Car,Hatchback,Others,Electric,86801,1105937
FY2022,Q3,North,Uttar Pradesh,Three-Wheeler,Passenger 3W,Bajaj Auto,Electric,20871,256925
FY2022,Q3,North,Uttar Pradesh,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,508988,53372
FY2022,Q3,North,Uttarakhand,Commercial Vehicle,Three-Wheeler Goods,Tata Motors,Diesel,2094,1491497
FY2022,Q3,North,Uttarakhand,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,1313,209202
FY2022,Q3,North,Uttarakhand,Passenger Car,SUV,Mahindra,Diesel,9325,802425
FY2022,Q3,North,Uttarakhand,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,1531,263388
FY2022,Q3,North,Uttarakhand,Two-Wheeler,Scooter,TVS Motor,Petrol,45247,82969
FY2022,Q3,Northeast,Assam,Commercial Vehicle,MHCV,Force Motors,Diesel,1859,872647
FY2022,Q3,Northeast,Assam,Electric Vehicle,E-Bus,Bajaj Auto,Electric,696,20252
FY2022,Q3,Northeast,Assam,Passenger Car,Hatchback,Maruti Suzuki,Diesel,7414,939143
FY2022,Q3,Northeast,Assam,Three-Wheeler,Passenger 3W,Bajaj Auto,Electric,1628,232943
FY2022,Q3,Northeast,Assam,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,46895,70099
FY2022,Q3,Northeast,Manipur,Commercial Vehicle,LCV,Tata Motors,CNG,361,1190518
FY2022,Q3,Northeast,Manipur,Electric Vehicle,E-Two-Wheeler,Ola Electric,Electric,133,174021
FY2022,Q3,Northeast,Manipur,Passenger Car,Sedan,Maruti Suzuki,Electric,924,517197
FY2022,Q3,Northeast,Manipur,Three-Wheeler,Passenger 3W,Piaggio,Petrol,296,236538
FY2022,Q3,Northeast,Manipur,Two-Wheeler,Motorcycle,Bajaj Auto,Petrol,9064,47458
FY2022,Q3,Northeast,Meghalaya,Commercial Vehicle,LCV,Ashok Leyland,Diesel,376,1461121
FY2022,Q3,Northeast,Meghalaya,Electric Vehicle,E-Two-Wheeler,Bajaj Auto,Electric,145,457801
FY2022,Q3,Northeast,Meghalaya,Passenger Car,Sedan,Maruti Suzuki,Electric,1814,643190
FY2022,Q3,Northeast,Meghalaya,Three-Wheeler,Passenger 3W,Piaggio,CNG,275,252492
FY2022,Q3,Northeast,Meghalaya,Two-Wheeler,Scooter,Royal Enfield,Petrol,8772,62612
FY2022,Q3,Northeast,Nagaland,Commercial Vehicle,LCV,Tata Motors,CNG,180,1628124
FY2022,Q3,Northeast,Nagaland,Electric Vehicle,E-Bus,Tata Motors,Electric,127,264917
FY2022,Q3,Northeast,Nagaland,Passenger Car,MUV,Maruti Suzuki,Diesel,972,1160484
FY2022,Q3,Northeast,Nagaland,Three-Wheeler,Goods 3W,Bajaj Auto,Electric,149,272870
FY2022,Q3,Northeast,Nagaland,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,4908,70975
FY2022,Q3,Northeast,Sikkim,Commercial Vehicle,LCV,Mahindra,CNG,193,10000
FY2022,Q3,Northeast,Sikkim,Electric Vehicle,E-Car,Ola Electric,Electric,130,10000
FY2022,Q3,Northeast,Sikkim,Passenger Car,Sedan,Maruti Suzuki,Petrol,940,927749
FY2022,Q3,Northeast,Sikkim,Three-Wheeler,Passenger 3W,Piaggio,Electric,142,153519
FY2022,Q3,Northeast,Sikkim,Two-Wheeler,Scooter,Bajaj Auto,Petrol,4400,68428
FY2022,Q3,Northeast,Tripura,Commercial Vehicle,Three-Wheeler Goods,Mahindra,Diesel,583,871751
FY2022,Q3,Northeast,Tripura,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,279,397098
FY2022,Q3,Northeast,Tripura,Passenger Car,Sedan,Tata Motors,CNG,1883,803235
FY2022,Q3,Northeast,Tripura,Three-Wheeler,Passenger 3W,Piaggio,Petrol,429,174949
FY2022,Q3,Northeast,Tripura,Two-Wheeler,Scooter,Bajaj Auto,Petrol,14495,68232
FY2022,Q3,South,Andhra Pradesh,Commercial Vehicle,MHCV,Tata Motors,Electric,9842,839616
FY2022,Q3,South,Andhra Pradesh,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,8595,199410
FY2022,Q3,South,Andhra Pradesh,Passenger Car,SUV,Toyota,Petrol,48466,795495
FY2022,Q3,South,Andhra Pradesh,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,6668,186049
FY2022,Q3,South,Andhra Pradesh,Two-Wheeler,Motorcycle,Honda Motorcycle,Electric,262812,84440
FY2022,Q3,South,Karnataka,Commercial Vehicle,LCV,Ashok Leyland,Diesel,13813,1478411
FY2022,Q3,South,Karnataka,Electric Vehicle,E-Two-Wheeler,Bajaj Auto,Electric,15698,360383
FY2022,Q3,South,Karnataka,Passenger Car,SUV,Maruti Suzuki,Petrol,81832,1230374
FY2022,Q3,South,Karnataka,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,8139,133935
FY2022,Q3,South,Karnataka,Two-Wheeler,Motorcycle,Bajaj Auto,Petrol,319470,36862
FY2022,Q3,South,Kerala,Commercial Vehicle,LCV,Eicher Motors,Diesel,6330,1078408
FY2022,Q3,South,Kerala,Electric Vehicle,E-Car,Ather Energy,Electric,8137,83237
FY2022,Q3,South,Kerala,Passenger Car,SUV,Maruti Suzuki,CNG,41490,706366
FY2022,Q3,South,Kerala,Three-Wheeler,Passenger 3W,Bajaj Auto,Electric,3425,211167
FY2022,Q3,South,Kerala,Two-Wheeler,Scooter,Honda Motorcycle,CNG,147056,90419
FY2022,Q3,South,Tamil Nadu,Commercial Vehicle,MHCV,Others,Diesel,16601,528163
FY2022,Q3,South,Tamil Nadu,Electric Vehicle,E-Car,Ather Energy,Electric,13356,292716
FY2022,Q3,South,Tamil Nadu,Passenger Car,Sedan,Hyundai,Petrol,92672,1123090
FY2022,Q3,South,Tamil Nadu,Three-Wheeler,Goods 3W,TVS Motor,Petrol,8663,154632
FY2022,Q3,South,Tamil Nadu,Two-Wheeler,Scooter,Bajaj Auto,Electric,347650,59747
FY2022,Q3,South,Telangana,Commercial Vehicle,MHCV,Ashok Leyland,CNG,8719,1085925
FY2022,Q3,South,Telangana,Electric Vehicle,E-Three-Wheeler,Others,Electric,11064,263466
FY2022,Q3,South,Telangana,Passenger Car,Hatchback,Tata Motors,CNG,51195,1325501
FY2022,Q3,South,Telangana,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,6324,273245
FY2022,Q3,South,Telangana,Two-Wheeler,Motorcycle,TVS Motor,Petrol,194012,58974
FY2022,Q3,West,Goa,Commercial Vehicle,LCV,Ashok Leyland,CNG,1008,1366384
FY2022,Q3,West,Goa,Electric Vehicle,E-Bus,Tata Motors,Electric,1339,156013
FY2022,Q3,West,Goa,Passenger Car,SUV,Maruti Suzuki,Petrol,7806,439678
FY2022,Q3,West,Goa,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,809,137676
FY2022,Q3,West,Goa,Two-Wheeler,Scooter,Bajaj Auto,Petrol,21809,60339
FY2022,Q3,West,Gujarat,Commercial Vehicle,LCV,Ashok Leyland,Diesel,17643,1369451
FY2022,Q3,West,Gujarat,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,10321,168576
FY2022,Q3,West,Gujarat,Passenger Car,SUV,Tata Motors,Diesel,67050,240128
FY2022,Q3,West,Gujarat,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,11059,235759
FY2022,Q3,West,Gujarat,Two-Wheeler,Moped,Honda Motorcycle,Petrol,311743,51467
FY2022,Q3,West,Maharashtra,Commercial Vehicle,MHCV,Others,Diesel,21358,1548938
FY2022,Q3,West,Maharashtra,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,18416,223946
FY2022,Q3,West,Maharashtra,Passenger Car,Van,Maruti Suzuki,Diesel,121781,1293017
FY2022,Q3,West,Maharashtra,Three-Wheeler,Passenger 3W,TVS Motor,Electric,17262,141142
FY2022,Q3,West,Maharashtra,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,410050,50614
FY2022,Q4,Central,Chhattisgarh,Commercial Vehicle,Bus,Force Motors,Diesel,3145,1243661
FY2022,Q4,Central,Chhattisgarh,Electric Vehicle,E-Three-Wheeler,Bajaj Auto,Electric,1061,266467
FY2022,Q4,Central,Chhattisgarh,Passenger Car,Sedan,Others,Diesel,8920,768753
FY2022,Q4,Central,Chhattisgarh,Three-Wheeler,Passenger 3W,TVS Motor,CNG,1744,255207
FY2022,Q4,Central,Chhattisgarh,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,50044,59434
FY2022,Q4,Central,Madhya Pradesh,Commercial Vehicle,LCV,Eicher Motors,Electric,9793,1381709
FY2022,Q4,Central,Madhya Pradesh,Electric Vehicle,E-Car,Tata Motors,Electric,3065,78146
FY2022,Q4,Central,Madhya Pradesh,Passenger Car,SUV,Mahindra,Petrol,32912,879962
FY2022,Q4,Central,Madhya Pradesh,Three-Wheeler,Goods 3W,Mahindra,Petrol,4353,209585
FY2022,Q4,Central,Madhya Pradesh,Two-Wheeler,Moped,Hero MotoCorp,Petrol,205963,66260
FY2022,Q4,East,Bihar,Commercial Vehicle,LCV,Others,Diesel,4288,1635241
FY2022,Q4,East,Bihar,Electric Vehicle,E-Two-Wheeler,Others,Electric,1572,188212
FY2022,Q4,East,Bihar,Passenger Car,SUV,Toyota,Petrol,16388,759148
FY2022,Q4,East,Bihar,Three-Wheeler,Passenger 3W,TVS Motor,CNG,4578,145667
FY2022,Q4,East,Bihar,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,110228,57272
FY2022,Q4,East,Jharkhand,Commercial Vehicle,Bus,Tata Motors,Diesel,2670,1002005
FY2022,Q4,East,Jharkhand,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,905,225241
FY2022,Q4,East,Jharkhand,Passenger Car,SUV,Maruti Suzuki,Petrol,7101,1216117
FY2022,Q4,East,Jharkhand,Three-Wheeler,Goods 3W,Mahindra,Petrol,1300,202826
FY2022,Q4,East,Jharkhand,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,41242,51461
FY2022,Q4,East,Odisha,Commercial Vehicle,Three-Wheeler Goods,Eicher Motors,Diesel,3543,2386172
FY2022,Q4,East,Odisha,Electric Vehicle,E-Car,Bajaj Auto,Electric,1457,273735
FY2022,Q4,East,Odisha,Passenger Car,Hatchback,Kia,Petrol,19474,854261
FY2022,Q4,East,Odisha,Three-Wheeler,Passenger 3W,Piaggio,Petrol,2253,198631
FY2022,Q4,East,Odisha,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,70510,52536
FY2022,Q4,East,West Bengal,Commercial Vehicle,LCV,Tata Motors,Diesel,8677,756197
FY2022,Q4,East,West Bengal,Electric Vehicle,E-Two-Wheeler,Others,Electric,3799,306446
FY2022,Q4,East,West Bengal,Passenger Car,MUV,Maruti Suzuki,Petrol,32962,1136980
FY2022,Q4,East,West Bengal,Three-Wheeler,Goods 3W,Piaggio,CNG,7765,147847
FY2022,Q4,East,West Bengal,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,164368,83018
FY2022,Q4,North,Delhi,Commercial Vehicle,MHCV,Tata Motors,Diesel,7046,1553067
FY2022,Q4,North,Delhi,Electric Vehicle,E-Car,Ola Electric,Electric,9577,85158
FY2022,Q4,North,Delhi,Passenger Car,SUV,Mahindra,Petrol,42840,924595
FY2022,Q4,North,Delhi,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,12028,231019
FY2022,Q4,North,Delhi,Two-Wheeler,Motorcycle,TVS Motor,Electric,119764,94021
FY2022,Q4,North,Haryana,Commercial Vehicle,Bus,Tata Motors,Diesel,6993,1919006
FY2022,Q4,North,Haryana,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,4432,242191
FY2022,Q4,North,Haryana,Passenger Car,Hatchback,Maruti Suzuki,Diesel,27343,1203394
FY2022,Q4,North,Haryana,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,3455,88070
FY2022,Q4,North,Haryana,Two-Wheeler,Scooter,Honda Motorcycle,Petrol,92118,67217
FY2022,Q4,North,Himachal Pradesh,Commercial Vehicle,MHCV,Tata Motors,Diesel,1325,1439003
FY2022,Q4,North,Himachal Pradesh,Electric Vehicle,E-Two-Wheeler,Others,Electric,621,258239
FY2022,Q4,North,Himachal Pradesh,Passenger Car,Hatchback,Maruti Suzuki,Diesel,5059,1244052
FY2022,Q4,North,Himachal Pradesh,Three-Wheeler,Passenger 3W,Bajaj Auto,Electric,587,168509
FY2022,Q4,North,Himachal Pradesh,Two-Wheeler,Scooter,Bajaj Auto,Petrol,19692,50671
FY2022,Q4,North,Jammu & Kashmir,Commercial Vehicle,LCV,Ashok Leyland,CNG,1038,1369451
FY2022,Q4,North,Jammu & Kashmir,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,422,310761
FY2022,Q4,North,Jammu & Kashmir,Passenger Car,Hatchback,Tata Motors,Petrol,4652,839547
FY2022,Q4,North,Jammu & Kashmir,Three-Wheeler,Passenger 3W,Bajaj Auto,Petrol,544,264377
FY2022,Q4,North,Jammu & Kashmir,Two-Wheeler,Motorcycle,Others,Electric,17240,56304
FY2022,Q4,North,Punjab,Commercial Vehicle,LCV,Mahindra,Diesel,4991,1782106
FY2022,Q4,North,Punjab,Electric Vehicle,E-Two-Wheeler,Others,Electric,2484,421096
FY2022,Q4,North,Punjab,Passenger Car,SUV,Maruti Suzuki,Petrol,24708,767395
FY2022,Q4,North,Punjab,Three-Wheeler,Passenger 3W,TVS Motor,Petrol,2912,320383
FY2022,Q4,North,Punjab,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,85149,74926
FY2022,Q4,North,Rajasthan,Commercial Vehicle,LCV,Eicher Motors,Diesel,12821,2871524
FY2022,Q4,North,Rajasthan,Electric Vehicle,E-Three-Wheeler,Tata Motors,Electric,4165,223249
FY2022,Q4,North,Rajasthan,Passenger Car,SUV,Hyundai,Electric,38853,1110266
FY2022,Q4,North,Rajasthan,Three-Wheeler,Passenger 3W,Bajaj Auto,Petrol,5400,157518
FY2022,Q4,North,Rajasthan,Two-Wheeler,Scooter,Hero MotoCorp,Electric,238404,82105
FY2022,Q4,North,Uttar Pradesh,Commercial Vehicle,LCV,Tata Motors,Diesel,17875,1511963
FY2022,Q4,North,Uttar Pradesh,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,7295,138729
FY2022,Q4,North,Uttar Pradesh,Passenger Car,Sedan,Maruti Suzuki,Petrol,64170,816422
FY2022,Q4,North,Uttar Pradesh,Three-Wheeler,Goods 3W,Bajaj Auto,Petrol,15895,194559
FY2022,Q4,North,Uttar Pradesh,Two-Wheeler,Moped,Bajaj Auto,Petrol,409370,48162
FY2022,Q4,North,Uttarakhand,Commercial Vehicle,MHCV,Tata Motors,CNG,2123,2041397
FY2022,Q4,North,Uttarakhand,Electric Vehicle,E-Two-Wheeler,TVS Motor,Electric,1030,190457
FY2022,Q4,North,Uttarakhand,Passenger Car,SUV,Hyundai,Electric,8149,1276884
FY2022,Q4,North,Uttarakhand,Three-Wheeler,Goods 3W,TVS Motor,CNG,1079,135782
FY2022,Q4,North,Uttarakhand,Two-Wheeler,Scooter,Honda Motorcycle,Petrol,35046,59257
FY2022,Q4,Northeast,Assam,Commercial Vehicle,MHCV,Eicher Motors,CNG,1687,1084928
FY2022,Q4,Northeast,Assam,Electric Vehicle,E-Car,Ola Electric,Electric,519,345036
FY2022,Q4,Northeast,Assam,Passenger Car,SUV,Hyundai,Electric,5965,861185
FY2022,Q4,Northeast,Assam,Three-Wheeler,Passenger 3W,Bajaj Auto,Petrol,1362,237947
FY2022,Q4,Northeast,Assam,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,35366,32543
FY2022,Q4,Northeast,Manipur,Commercial Vehicle,LCV,Tata Motors,Diesel,328,944191
FY2022,Q4,Northeast,Manipur,Electric Vehicle,E-Car,Tata Motors,Electric,105,202436
FY2022,Q4,Northeast,Manipur,Passenger Car,SUV,Maruti Suzuki,Petrol,718,786040
FY2022,Q4,Northeast,Manipur,Three-Wheeler,Passenger 3W,TVS Motor,CNG,248,229477
FY2022,Q4,Northeast,Manipur,Two-Wheeler,Motorcycle,Hero MotoCorp,Petrol,6819,47230
FY2022,Q4,Northeast,Meghalaya,Commercial Vehicle,Three-Wheeler Goods,Ashok Leyland,Electric,332,1791013
FY2022,Q4,Northeast,Meghalaya,Electric Vehicle,E-Two-Wheeler,Tata Motors,Electric,104,330342
FY2022,Q4,Northeast,Meghalaya,Passenger Car,MUV,Others,Electric,1442,1411422
FY2022,Q4,Northeast,Meghalaya,Three-Wheeler,Passenger 3W,Bajaj Auto,Electric,220,188976
FY2022,Q4,Northeast,Meghalaya,Two-Wheeler,Motorcycle,Honda Motorcycle,Petrol,6151,61199
FY2022,Q4,Northeast,Nagaland,Commercial Vehicle,LCV,Tata Motors,Diesel,166,502928
FY2022,Q4,Northeast,Nagaland,Electric Vehicle,E-Bus,Others,Electric,111,174537
FY2022,Q4,Northeast,Nagaland,Passenger Car,Sedan,Hyundai,Petrol,756,804836
FY2022,Q4,Northeast,Nagaland,Three-Wheeler,Passenger 3W,Bajaj Auto,Petrol,115,250602
FY2022,Q4,Northeast,Nagaland,Two-Wheeler,Motorcycle,TVS Motor,Petrol,3509,63225
FY2022,Q4,Northeast,Sikkim,Commercial Vehicle,MHCV,Ashok Leyland,Diesel,158,1669882
FY2022,Q4,Northeast,Sikkim,Electric Vehicle,E-Car,Tata Motors,Electric,96,268987
FY2022,Q4,Northeast,Sikkim,Passenger Car,SUV,Maruti Suzuki,CNG,790,1502392
FY2022,Q4,Northeast,Sikkim,Three-Wheeler,Passenger 3W,TVS Motor,Petrol,119,241314
FY2022,Q4,Northeast,Sikkim,Two-Wheeler,Scooter,Royal Enfield,Petrol,3349,65339
FY2022,Q4,Northeast,Tripura,Commercial Vehicle,LCV,Force Motors,CNG,505,1989994
FY2022,Q4,Northeast,Tripura,Electric Vehicle,E-Two-Wheeler,Ather Energy,Electric,192,106234
FY2022,Q4,Northeast,Tripura,Passenger Car,SUV,Mahindra,Petrol,1454,1106561
FY2022,Q4,Northeast,Tripura,Three-Wheeler,Passenger 3W,Bajaj Auto,CNG,324,265850
